am,country,player_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,teetimes,tour_rank,event_id
0,USA,19846,147.0,165.0,"Bauchou, Zach",48001,718,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-03-19 09:19', 'wave': 'early'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-20 14:09', 'wave': 'late'}]",69,475
0,RSA,18103,56.0,91.0,"Bezuidenhout, Christiaan",45522,1047,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-19 07:46', 'wave': 'early'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-03-20 12:36', 'wave': 'late'}]",86,475
0,USA,17639,148.0,240.0,"Blair, Zac",40058,770,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-03-19 09:08', 'wave': 'early'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-20 13:58', 'wave': 'late'}]",121,475
0,USA,24956,119.0,105.0,"Blanchet, Chandler",54788,620,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-03-19 13:42', 'wave': 'late'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-20 08:52', 'wave': 'early'}]",59,475
0,USA,13872,41.0,24.0,"Bradley, Keegan",33141,1005,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-03-19 08:24', 'wave': 'early'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-20 13:14', 'wave': 'late'}]",117,475
0,USA,29197,118.0,44.0,"Brennan, Michael",61522,890,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-03-19 12:58', 'wave': 'late'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-20 08:08', 'wave': 'early'}]",124,475
0,USA,29433,17.0,20.0,"Bridgeman, Jacob",60004,4723,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-19 13:14', 'wave': 'late'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-03-20 08:24', 'wave': 'early'}]",1,475
0,USA,32152,219.0,227.0,"Brown, Blades",66417,800,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-03-19 14:04', 'wave': 'late'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-20 09:14', 'wave': 'early'}]",,475
0,ENG,20766,109.0,78.0,"Brown, Dan",57259,531,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-19 13:58', 'wave': 'late'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-03-20 09:08', 'wave': 'early'}]",99,475
0,USA,18628,341.0,99.0,"Campbell, Brian",46443,484,"[{'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-19 08:19', 'wave': 'early'}, {'course_code': '', 'course_name': 'Innisbrook Resort (Copperhead Course)', 'course_num': 665, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-03-20 13:09', 'wave': 'late'}]",166,475
